Pos	Length
30055	470
30056	469
30057	468
30058	467
30059	466
30060	465
30061	464
30062	463
30063	462
30064	461
30065	460
30066	459
30067	458
30068	457
30069	456
30070	455
30071	454
30072	453
30073	452
30074	451
30075	450
30076	449
30077	448
30078	447
30079	446
30080	445
30081	444
30082	443
30083	442
30084	441
30085	440
30086	439
30087	438
30088	437
30089	436
30090	435
30091	434
30092	433
30093	432
30094	431
30095	430
30096	429
30097	428
30098	427
30099	426
30100	425
30101	424
30102	423
30103	422
30104	421
30105	420
30106	419
30107	418
30108	417
30109	416
30110	415
30111	414
30112	413
30113	412
30114	411
30115	410
30116	409
30117	408
30118	407
30119	406
30120	405
30121	404
30122	403
30123	402
30124	401
30125	400
30126	399
30127	398
30128	397
30129	396
30130	395
30131	394
30132	393
30133	392
30134	391
30135	390
30136	389
30137	388
30138	387
30139	386
30140	385
30141	384
30142	383
30143	382
30144	381
30145	380
30146	379
30147	378
30148	377
30149	376
30150	375
30151	374
30152	373
30153	372
30154	371
30155	370
30156	369
30157	368
30158	367
30159	366
30160	365
30161	364
30162	363
30163	362
30164	361
30165	360
30166	359
30167	358
30168	357
30169	356
30170	355
30171	354
30172	353
30173	352
30174	351
30175	350
30176	349
30177	348
30178	347
30179	346
30180	345
30181	344
30182	343
30183	342
30184	341
30185	340
30186	339
30187	1108
30188	1107
30189	1106
30190	1105
30191	1104
30192	1103
30193	1102
30194	1101
30195	1100
30196	1099
30197	1098
30198	1097
30199	1096
30200	1095
30201	1094
30202	1093
30203	1092
30204	1091
30205	1090
30206	1089
30207	1088
30208	1087
30209	1086
30210	1085
30211	1084
30212	1083
30213	1082
30214	1081
30215	1080
30216	1079
30217	1078
30218	1077
30219	1076
30220	1075
30221	1074
30222	1073
30223	1072
30224	1071
30225	1070
30226	1069
30227	1068
30228	1067
30229	1066
30230	1065
30231	1064
30232	1063
30233	1062
30234	1061
30235	1060
30236	1059
30237	1058
30238	1057
30239	1056
30240	1055
30241	1054
30242	1053
30243	1052
30244	1051
30245	1050
30246	1049
30247	1048
30248	1047
30249	1046
30250	1045
30251	1044
30252	1043
30253	1042
30254	1041
30255	1040
30256	1039
30257	1038
30258	1037
30259	1036
30260	1035
30261	1034
30262	1033
30263	1032
30264	1031
30265	1030
30266	1029
30267	1028
30268	1027
30269	1026
30270	1025
30271	1024
30272	1023
30273	1022
30274	1021
30275	1020
30276	1019
30277	1018
30278	1017
30279	1016
30280	1015
30281	1014
30282	1013
30283	1012
30284	1011
30285	1010
30286	1009
30287	1008
30288	1007
30289	1006
30290	1005
30291	1004
30292	1003
30293	1002
30294	1001
30295	1000
30296	999
30297	998
30298	997
30299	996
30300	995
30301	994
30302	993
30303	992
30304	991
30305	990
30306	989
30307	988
30308	987
30309	986
30310	985
30311	984
30312	983
30313	982
30314	981
30315	980
30316	979
30317	978
30318	977
30319	976
30320	975
30321	974
30322	973
30323	972
30324	971
30325	970
30326	969
30327	968
30328	967
30329	966
30330	965
30331	964
30332	963
30333	962
30334	961
30335	960
30336	959
30337	958
30338	957
30339	956
30340	955
30341	954
30342	953
30343	952
30344	951
30345	950
30346	949
30347	948
30348	947
30349	946
30350	945
30351	944
30352	943
30353	942
30354	941
30355	940
30356	939
30357	938
30358	937
30359	936
30360	935
30361	934
30362	933
30363	932
30364	931
30365	930
30366	929
30367	928
30368	927
30369	926
30370	925
30371	924
30372	923
30373	922
30374	921
30375	920
30376	919
30377	918
30378	917
30379	916
30380	915
30381	914
30382	913
30383	912
30384	911
30385	910
30386	909
30387	908
30388	907
30389	906
30390	905
30391	904
30392	903
30393	902
30394	901
30395	900
30396	899
30397	898
30398	897
30399	896
30400	895
30401	894
30402	893
30403	892
30404	891
30405	890
30406	889
30407	888
30408	887
30409	886
30410	885
30411	884
30412	883
30413	882
30414	881
30415	880
30416	879
30417	878
30418	877
30419	876
30420	875
30421	874
30422	873
30423	872
30424	871
30425	870
30426	869
30427	868
30428	867
30429	866
30430	865
30431	864
30432	863
30433	862
30434	861
30435	860
30436	859
30437	858
30438	857
30439	856
30440	855
30441	854
30442	853
30443	852
30444	851
30445	850
30446	849
30447	848
30448	847
30449	846
30450	845
30451	844
30452	843
30453	842
30454	841
30455	840
30456	839
30457	838
30458	837
30459	836
30460	835
30461	834
30462	833
30463	832
30464	831
30465	830
30466	829
30467	828
30468	827
30469	826
30470	825
30471	824
30472	823
30473	822
30474	821
30475	820
30476	819
30477	818
30478	817
30479	816
30480	815
30481	814
30482	813
30483	812
30484	811
30485	810
30486	809
30487	808
30488	807
30489	806
30490	805
30491	804
30492	803
30493	802
30494	801
30495	800
30496	799
30497	798
30498	797
30499	796
30500	795
30501	794
30502	793
30503	792
30504	791
30505	790
30506	789
30507	788
30508	787
30509	786
30510	785
30511	784
30512	783
30513	782
30514	781
30515	780
30516	779
30517	778
30518	777
30519	776
30520	775
30521	774
30522	773
30523	772
30524	771
30525	770
30526	769
30527	768
30528	767
30529	766
30530	765
30531	764
30532	763
30533	762
30534	761
30535	760
30536	759
30537	758
30538	757
30539	756
30540	755
30541	754
30542	753
30543	752
30544	751
30545	750
30546	749
30547	748
30548	747
30549	746
30550	745
30551	744
30552	743
30553	742
30554	741
30555	740
30556	739
30557	738
30558	737
30559	736
30560	735
30561	734
30562	733
30563	732
30564	731
30565	730
30566	729
30567	728
30568	727
30569	726
30570	725
30571	724
30572	723
30573	722
30574	721
30575	720
30576	719
30577	718
30578	717
30579	716
30580	715
30581	714
30582	713
30583	712
30584	711
30585	710
30586	709
30587	708
30588	707
30589	706
30590	705
30591	704
30592	703
30593	702
30594	701
30595	700
30596	699
30597	698
30598	697
30599	696
30600	695
30601	694
30602	693
30603	692
30604	691
30605	690
30606	689
30607	688
30608	687
30609	686
30610	685
30611	684
30612	683
30613	682
30614	681
30615	680
30616	679
30617	678
30618	677
30619	676
30620	675
30621	674
30622	673
30623	672
30624	671
30625	670
30626	669
30627	668
30628	667
30629	666
30630	665
30631	664
30632	663
30633	662
30634	661
30635	660
30636	659
30637	658
30638	657
30639	656
30640	655
30641	654
30642	653
30643	652
30644	651
30645	650
30646	649
30647	648
30648	647
30649	646
30650	645
30651	644
30652	643
30653	642
30654	641
30655	640
30656	639
30657	638
30658	637
30659	636
30660	635
30661	634
30662	633
30663	632
30664	631
30665	630
30666	629
30667	628
30668	627
30669	626
30670	625
30671	624
30672	623
30673	622
30674	621
30675	620
30676	619
30677	618
30678	617
30679	616
30680	615
30681	614
30682	613
30683	612
30684	611
30685	610
30686	609
30687	608
30688	607
30689	606
30690	605
30691	604
30692	603
30693	602
30694	601
30695	600
30696	599
30697	598
30698	597
30699	596
30700	595
30701	594
30702	593
30703	592
30704	591
30705	590
30706	589
30707	588
30708	587
30709	586
30710	585
30711	584
30712	583
30713	582
30714	581
30715	580
30716	579
30717	578
30718	577
30719	576
30720	575
30721	574
30722	573
30723	572
30724	571
30725	570
30726	569
30727	568
30728	567
30729	566
30730	565
30731	564
30732	563
30733	562
30734	561
30735	560
30736	559
30737	558
30738	557
30739	556
30740	555
30741	554
30742	553
30743	552
30744	551
30745	550
30746	549
30747	548
30748	547
30749	546
30750	545
30751	544
30752	543
30753	542
30754	541
30755	540
30756	539
30757	538
30758	537
30759	536
30760	535
30761	534
30762	533
30763	532
30764	531
30765	530
30766	529
30767	528
30768	527
30769	526
30770	525
30771	524
30772	523
30773	522
30774	521
30775	520
30776	519
30777	518
30778	517
30779	516
30780	515
30781	514
30782	513
30783	512
30784	511
30785	510
30786	509
30787	508
30788	507
30789	506
30790	505
30791	504
30792	503
30793	502
30794	501
30795	500
30796	499
30797	498
30798	497
30799	496
30800	495
30801	494
30802	493
30803	492
30804	491
30805	490
30806	489
30807	488
30808	487
30809	486
30810	485
30811	484
30812	483
30813	482
30814	481
30815	480
30816	479
30817	478
30818	477
30819	476
30820	475
30821	474
30822	473
30823	472
30824	471
30825	470
30826	469
30827	468
30828	467
30829	466
30830	465
30831	464
30832	463
30833	462
30834	461
30835	460
30836	459
30837	458
30838	457
30839	456
30840	455
30841	454
30842	453
30843	452
30844	451
30845	450
30846	449
30847	448
30848	447
30849	446
30850	445
30851	444
30852	443
30853	442
30854	441
30855	440
30856	439
30857	438
30858	437
30859	436
30860	435
30861	434
30862	433
30863	432
30864	431
30865	430
30866	429
30867	428
30868	427
30869	426
30870	425
30871	424
30872	423
30873	422
30874	421
30875	420
30876	419
30877	418
30878	417
30879	416
30880	415
30881	414
30882	413
30883	412
30884	411
30885	410
30886	409
30887	408
30888	407
30889	406
30890	405
30891	404
30892	403
30893	402
30894	401
30895	400
30896	399
30897	398
30898	397
30899	396
30900	395
30901	394
30902	393
30903	392
30904	391
30905	390
30906	389
30907	388
30908	387
30909	386
30910	385
30911	384
30912	383
30913	382
30914	381
30915	380
30916	379
30917	378
30918	377
30919	376
30920	375
30921	374
30922	373
30923	372
30924	371
30925	370
30926	369
30927	368
30928	367
30929	366
30930	365
30931	364
30932	363
30933	362
30934	361
30935	360
30936	359
30937	358
30938	357
30939	356
30940	355
30941	354
30942	353
30943	352
30944	351
30945	350
30946	349
30947	348
30948	347
30949	346
30950	345
30951	344
30952	343
30953	342
30954	341
30955	340
30956	339
30957	338
30958	337
30959	336
30960	335
30961	334
30962	333
30963	332
30964	331
30965	330
30966	329
30967	328
30968	327
30969	326
30970	325
30971	324
30972	323
30973	322
30974	321
30975	320
30976	319
30977	318
30978	317
30979	316
30980	315
30981	314
30982	313
30983	312
30984	311
30985	310
30986	309
30987	308
30988	307
30989	306
30990	305
30991	304
30992	303
30993	302
30994	301
30995	300
30996	299
30997	298
30998	297
30999	296
31000	295
31001	294
31002	293
31003	292
31004	291
31005	290
31006	289
31007	288
31008	287
31009	286
31010	285
31011	284
31012	283
31013	282
31014	281
31015	280
31016	279
31017	278
31018	277
31019	276
31020	275
31021	274
31022	273
31023	272
31024	271
31025	270
31026	269
31027	268
31028	267
31029	266
31030	265
31031	264
31032	263
31033	262
31034	261
31035	260
31036	259
31037	258
31038	257
31039	256
31040	255
31041	254
31042	253
31043	252
31044	251
31045	250
31046	249
31047	248
31048	247
31049	246
31050	245
31051	244
31052	243
31053	242
31054	241
31055	240
31056	239
31057	238
31058	237
31059	236
31060	235
31061	234
31062	233
31063	232
31064	231
31065	230
31066	628
31067	627
31068	626
31069	625
31070	624
31071	623
31072	622
31073	621
31074	620
31075	619
31076	618
31077	617
31078	616
31079	615
31080	614
31081	613
31082	612
31083	611
31084	610
31085	609
31086	608
31087	607
31088	606
31089	605
31090	604
31091	603
31092	602
31093	601
31094	600
31095	599
31096	598
31097	597
31098	596
31099	595
31100	594
31101	593
31102	592
31103	591
31104	590
31105	589
31106	588
31107	587
31108	586
31109	585
31110	584
31111	583
31112	582
31113	581
31114	580
31115	579
31116	578
31117	577
31118	576
31119	575
31120	574
31121	573
31122	572
31123	571
31124	570
31125	569
31126	568
31127	567
31128	566
31129	565
31130	564
31131	563
31132	562
31133	561
31134	560
31135	559
31136	558
31137	557
31138	556
31139	555
31140	554
31141	553
31142	552
31143	551
31144	550
31145	549
31146	548
31147	547
31148	546
31149	545
31150	544
31151	543
31152	542
31153	541
31154	540
31155	539
31156	538
31157	537
31158	536
31159	535
31160	534
31161	533
31162	532
31163	531
31164	530
31165	529
31166	528
31167	527
31168	526
31169	525
31170	524
31171	523
31172	522
31173	521
31174	520
31175	519
31176	518
31177	517
31178	516
31179	515
31180	514
31181	513
31182	512
31183	511
31184	510
31185	509
31186	508
31187	507
31188	506
31189	505
31190	504
31191	503
31192	502
31193	501
31194	500
31195	499
31196	498
31197	497
31198	496
31199	495
31200	494
31201	493
31202	492
31203	491
31204	490
31205	489
31206	488
31207	487
31208	486
31209	485
31210	484
31211	483
31212	482
31213	481
31214	480
31215	479
31216	478
31217	477
31218	476
31219	475
31220	474
31221	473
31222	472
31223	471
31224	470
31225	469
31226	468
31227	467
31228	466
31229	465
31230	464
31231	463
31232	462
31233	461
31234	460
31235	459
31236	458
31237	457
31238	456
31239	455
31240	454
31241	453
31242	452
31243	451
31244	450
31245	449
31246	448
31247	447
31248	446
31249	445
31250	444
31251	443
31252	442
31253	441
31254	440
31255	439
31256	438
31257	437
31258	436
31259	435
31260	434
31261	433
31262	432
31263	431
31264	430
31265	429
31266	428
31267	427
31268	426
31269	425
31270	424
31271	423
31272	422
31273	421
31274	420
31275	419
31276	418
31277	417
31278	416
31279	415
31280	414
31281	413
31282	412
31283	411
31284	410
31285	409
31286	408
31287	407
31288	406
31289	405
31290	404
31291	403
31292	402
31293	401
31294	400
31295	399
31296	398
31297	397
31298	396
31299	395
31300	394
31301	393
31302	392
31303	391
31304	390
31305	389
31306	388
31307	387
31308	386
31309	385
31310	384
31311	383
31312	382
31313	381
31314	380
31315	379
31316	378
31317	377
31318	376
31319	375
31320	374
31321	373
31322	372
31323	371
31324	370
31325	369
31326	368
31327	367
31328	366
31329	365
31330	364
31331	363
31332	362
31333	361
31334	360
31335	359
31336	358
31337	357
31338	356
31339	355
31340	354
31341	353
31342	352
31343	351
31344	350
31345	349
31346	348
31347	347
31348	346
31349	345
31350	344
31351	343
31352	342
31353	341
31354	340
31355	339
31356	338
31357	337
31358	336
31359	335
31360	334
31361	333
31362	332
31363	331
31364	330
31365	329
31366	328
31367	327
31368	326
31369	325
31370	324
31371	323
31372	322
31373	321
31374	320
31375	319
31376	318
31377	317
31378	316
31379	315
31380	314
31381	313
31382	312
31383	311
31384	310
31385	309
31386	308
31387	307
31388	306
31389	305
31390	304
31391	303
31392	302
31393	301
31394	300
31395	299
31396	298
31397	297
31398	296
31399	295
31400	294
31401	293
31402	292
31403	291
31404	290
31405	289
31406	288
31407	287
31408	286
31409	285
31410	284
31411	283
31412	282
31413	281
31414	280
31415	279
31416	278
31417	277
31418	276
31419	275
31420	274
31421	273
31422	272
31423	271
31424	270
31425	269
31426	268
31427	267
31428	266
31429	265
31430	264
31431	263
31432	262
31433	261
31434	260
31435	259
31436	258
31437	257
31438	256
31439	255
31440	254
31441	253
31442	252
31443	251
31444	250
31445	249
31446	248
31447	247
31448	246
31449	245
31450	244
31451	243
31452	242
31453	241
31454	240
31455	239
31456	238
31457	237
31458	236
31459	235
31460	234
31461	233
31462	232
31463	231
31464	230
31465	229
31466	228
31467	227
31468	226
31469	225
31470	224
31471	223
31472	222
31473	221
31474	220
31475	219
31476	218
31477	217
31478	216
31479	215
31480	214
31481	213
31482	212
31483	211
31484	210
31485	209
31486	208
31487	207
31488	206
31489	205
31490	204
31491	203
31492	202
31493	201
31494	200
31495	199
31496	198
31497	197
31498	196
31499	195
31500	194
31501	193
31502	192
31503	191
31504	190
31505	189
31506	188
31507	187
31508	186
31509	185
31510	184
31511	183
31512	182
31513	181
31514	180
31515	179
31516	178
31517	177
31518	176
31519	175
31520	174
31521	173
31522	172
31523	171
31524	170
31525	169
31526	168
31527	167
31528	166
31529	165
31530	164
31531	163
31532	162
31533	161
31534	160
31535	159
31536	158
31537	157
31538	156
31539	155
31540	154
31541	153
31542	152
31543	151
31544	150
31545	149
31546	148
31547	147
31548	146
31549	145
31550	144
31551	143
31552	142
31553	141
31554	140
31555	139
31556	138
31557	137
31558	136
31559	135
31560	134
31561	133
31562	132
31563	131
31564	130
31565	129
31566	128
31567	127
31568	126
31569	125
31570	124
31571	123
31572	122
31573	121
31574	120
31575	119
31576	118
31577	117
31578	116
31579	115
31580	114
31581	113
31582	112
31583	111
31584	110
31585	109
31586	108
31587	107
31588	106
31589	105
31590	104
31591	103
31592	102
31593	101
31594	100
31595	99
31596	98
31597	97
31598	96
31599	95
31600	94
31601	93
31602	92
31603	91
31604	90
31605	89
31606	88
31607	87
31608	86
31609	85
31610	84
31611	83
31612	82
31613	81
31614	80
31615	79
31616	78
31617	77
31618	76
31619	75
31620	74
31621	73
31622	72
31623	71
31624	70
31625	69
31626	68
31627	67
31628	66
31629	65
31630	64
31631	63
31632	62
31633	61
31634	60
31635	59
31636	58
31637	57
31638	56
31639	55
31640	54
31641	53
31642	52
31643	51
31644	50
31645	49
31646	48
31647	47
31648	46
31649	45
31650	44
31651	43
31652	42
31653	41
31654	40
31655	39
31656	38
31657	37
31658	36
31659	35
31660	34
31661	33
31662	32
31663	31
31664	30
31665	29
31666	28
31667	27
31668	26
31669	25
31670	24
31671	23
31672	22
31673	21
31674	20
31675	19
31676	18
31677	17
31678	16
31679	15
31680	14
31681	13
31682	12
31683	11
31684	10
31685	9
31686	8
31687	7
31688	6
31689	10
31690	9
31691	8
31692	7
31693	6
31694	502
31695	501
31696	500
31697	499
31698	498
31699	497
31700	496
31701	495
31702	494
31703	493
31704	492
31705	491
31706	490
31707	489
31708	488
31709	487
31710	486
31711	485
31712	484
31713	483
31714	482
31715	481
31716	480
31717	479
31718	478
31719	477
31720	476
31721	475
31722	474
31723	473
31724	472
31725	471
31726	470
31727	469
31728	468
31729	467
31730	466
31731	465
31732	464
31733	463
31734	462
31735	461
31736	460
31737	459
31738	458
31739	457
31740	456
31741	455
31742	454
31743	453
31744	452
31745	451
31746	450
31747	449
31748	448
31749	447
31750	446
31751	445
31752	444
31753	443
31754	442
31755	441
31756	440
31757	439
31758	438
31759	437
31760	436
31761	435
31762	434
31763	433
31764	432
31765	431
31766	430
31767	429
31768	428
31769	427
31770	426
31771	425
31772	424
31773	423
31774	422
31775	421
31776	420
31777	419
31778	418
31779	417
31780	416
31781	415
31782	414
31783	413
31784	412
31785	411
31786	410
31787	409
31788	408
31789	407
31790	406
31791	405
31792	404
31793	403
31794	402
31795	401
31796	400
31797	399
31798	398
31799	397
31800	396
31801	395
31802	394
31803	393
31804	392
31805	391
31806	390
31807	389
31808	388
31809	387
31810	386
31811	385
31812	384
31813	383
31814	382
31815	381
31816	380
31817	379
31818	378
31819	377
31820	376
